generacion,empieza,distancia,max_comer,min_comer,ficha_casa,casilla_segura,recta_final,casilla_final,rebote,barrera,resultado,timestamp
50,12,31.02,36.275000000000006,54.79,-50.675,21.510937499999997,9.3325,74.00375,-21.5175,0.0,Victoria,2025-06-08T12:58:41.613268
51,11,31.02,36.275000000000006,54.79,-58.1,21.510937499999997,7.75,74.00375,-21.5175,0.0,Victoria,2025-06-08T13:00:47.275543
51,12,31.02,36.275000000000006,54.79,-58.1,21.510937499999997,7.75,74.00375,-21.5175,0.0,Victoria,2025-06-08T13:02:33.192662
52,11,31.02,8.92,54.79,-58.1,21.510937499999997,7.75,62.06,-21.5175,0.0,Victoria,2025-06-08T13:04:34.401012
52,12,31.02,8.92,54.79,-58.1,21.510937499999997,7.75,62.06,-21.5175,0.0,Victoria,2025-06-08T13:06:30.941779
53,11,9.58,8.92,54.79,-61.95,21.510937499999997,7.75,76.85,-21.5175,0,Victoria,2025-06-08T13:08:29.249904
53,12,9.58,8.92,54.79,-61.95,21.510937499999997,7.75,76.85,-21.5175,0,Victoria,2025-06-08T13:10:25.639858
54,11,32.22,8.92,54.79,-74.81,15.71,7.75,76.85,-21.5175,0,Derrota,2025-06-08T13:12:17.915357
54,12,32.22,8.92,54.79,-74.81,15.71,7.75,76.85,-21.5175,0,Victoria,2025-06-08T13:13:42.273070
55,11,20.9,6.33,54.79,-46.19,18.61046875,7.75,76.85,-34.69,0,Derrota,2025-06-08T13:15:37.114113
55,12,20.9,6.33,54.79,-46.19,18.61046875,7.75,76.85,-34.69,0,Victoria,2025-06-08T13:17:43.406727
56,11,20.9,7.625,54.79,-57.285,18.95,7.75,76.85,-38.9,0,Victoria,2025-06-08T13:19:27.451352
56,12,20.9,7.625,54.79,-57.285,18.95,7.75,76.85,-38.9,0,Victoria,2025-06-08T13:21:35.608383
